timestamp, rr, since_start 

1753643472137,848,1822332
1753643473355,831,1823163
1753643473371,841,1824004
1753643474305,842,1824846
1753643475259,836,1825682
1753643476221,843,1826525
1753643477186,848,1827373
1753643478146,843,1828216
1753643478163,838,1829054
1753643479346,838,1829892
1753643480305,841,1830733
1753643481275,836,1831569
1753643482220,829,1832398
1753643483190,833,1833231
1753643483206,832,1834063
1753643484387,826,1834889
1753643485357,824,1835713
1753643486306,834,1836547
1753643487270,828,1837375
1753643488220,827,1838202
1753643488241,842,1839044
1753643489193,842,1839886
1753643490392,830,1840716
1753643491356,835,1841551
1753643492314,850,1842401
1753643493265,845,1843246
1753643493283,839,1844085
1753643494223,844,1844929
1753643495184,838,1845767
1753643496400,832,1846599
1753643497349,837,1847436
1753643498301,833,1848269
1753643498314,826,1849095
1753643499266,828,1849923
1753643500223,834,1850757
1753643501182,832,1851589
1753643502384,829,1852418
1753643503340,830,1853248
1753643503355,839,1854087
1753643504308,848,1854935
1753643505263,832,1855767
1753643506222,832,1856599
1753643507194,841,1857440
1753643508636,830,1858270
1753643508654,832,1859102
1753643509346,832,1859934
1753643510310,828,1860762
1753643511276,827,1861589
1753643512226,832,1862421
1753643513189,823,1863244
1753643513206,823,1864067
1753643514391,831,1864898
1753643515344,824,1865722
1753643516304,820,1866542
1753643517260,827,1867369
1753643518221,832,1868201
1753643518237,826,1869027
1753643519182,822,1869849
1753643520383,829,1870678
1753643521360,833,1871511
1753643522306,824,1872335
1753643523265,821,1873156
1753643523281,824,1873980
1753643524222,830,1874810
1753643525203,823,1875633
1753643526393,823,1876456
1753643527349,825,1877281
1753643528313,825,1878106
1753643528330,819,1878925
1753643529260,823,1879748
1753643530216,823,1880571
1753643531399,820,1881391
1753643532396,822,1882213
1753643532414,830,1883043
1753643533349,831,1883874
1753643534308,827,1884701
1753643535270,827,1885528
1753643536223,832,1886360
1753643537424,822,1887182
1753643537442,833,1888015
1753643538394,832,1888847
1753643539345,831,1889678
1753643540299,829,1890507
1753643541261,834,1891341
1753643542223,827,1892168
1753643542240,827,1892995
1753643543432,831,1893826
1753643544388,827,1894653
1753643545342,824,1895477
1753643546309,827,1896304
1753643547266,827,1897131
1753643547283,819,1897950
1753643548222,817,1898767
1753643549423,818,1899585
1753643550389,818,1900403
1753643551352,811,1901214
1753643551369,816,1902030
1753643552308,814,1902844
1753643553261,809,1903653
1753643554237,808,1904461
1753643555435,813,1905274
1753643556396,814,1906088
1753643556413,810,1906898
1753643557349,815,1907713
1753643558306,822,1908535
1753643559262,825,1909360
1753643560223,825,1910185
1753643560242,830,1911015
1753643561434,844,1911859
1753643562389,836,1912695
1753643563351,832,1913527
1753643564314,836,1914363
1753643565260,837,1915200
1753643565272,828,1916028
1753643566228,833,1916861
1753643567422,835,1917696
1753643568398,828,1918524
1753643569350,828,1919352
1753643570306,831,1920183
1753643570324,828,1921011
1753643571262,824,1921835
1753643572468,826,1922661
1753643573433,827,1923488
1753643574393,821,1924309
1753643575345,825,1925134
1753643575361,824,1925958
1753643576306,823,1926781
1753643577264,820,1927601
1753643578478,824,1928425
1753643579431,826,1929251
1753643580389,822,1930073
1753643580405,821,1930894
1753643581352,823,1931717
1753643582302,823,1932540
1753643583262,824,1933364
1753643584472,828,1934192
1753643584489,823,1935015
1753643585441,824,1935839
1753643586392,834,1936673
1753643587585,841,1937514
1753643588303,832,1938346
1753643589263,833,1939179
1753643589281,837,1940016
1753643590462,833,1940849
1753643591439,834,1941683
1753643592382,838,1942521
1753643593348,837,1943358
1753643594300,840,1944198
1753643594316,852,1945050
1753643595262,841,1945891
1753643596478,842,1946733
1753643597442,851,1947584
1753643598394,849,1948433
1753643599833,845,1949278
1753643600308,847,1950125
1753643600325,844,1950969
1753643601264,842,1951811
1753643602483,839,1952650
1753643603432,844,1953494
1753643604392,847,1954341
1753643605355,848,1955189
1753643605371,837,1956026
1753643606313,834,1956860
1753643607266,842,1957702
1753643608475,849,1958551
1753643609434,844,1959395
1753643610388,838,1960233
1753643611344,842,1961075
1753643611361,843,1961918
1753643612306,837,1962755
1753643613508,836,1963591
1753643614477,839,1964430
1753643615430,832,1965262
1753643616381,832,1966094
1753643616387,832,1966926
1753643617345,830,1967756
1753643618302,828,1968584
1753643619515,829,1969413
1753643620467,829,1970242
1753643621437,832,1971074
1753643621456,823,1971897
1753643622390,832,1972729
1753643623346,831,1973560
1753643624562,826,1974386
1753643625526,828,1975214
1753643626470,838,1976052
1753643626486,829,1976881
1753643627428,833,1977714
1753643628395,832,1978546
1753643629353,830,1979376
1753643630301,832,1980208
1753643631522,833,1981041
1753643631540,836,1981877
1753643632475,832,1982709
1753643633431,832,1983541
1753643634391,838,1984379
1753643635357,830,1985209
1753643636305,830,1986039
1753643636329,832,1986871
1753643637511,832,1987703
1753643638481,827,1988530
1753643639439,825,1989355
1753643640393,830,1990185
1753643640410,821,1991006
1753643641345,819,1991825
1753643642301,823,1992648
1753643643506,824,1993472
1753643644487,813,1994285
1753643645435,821,1995106
1753643645456,824,1995930
1753643646391,823,1996753
1753643647349,819,1997572
1753643648302,822,1998394
1753643649520,826,1999220
1753643650476,816,2000036
1753643650495,824,2000860
1753643651441,823,2001683
1753643652395,821,2002504
1753643653346,816,2003320
1753643654303,823,2004143
1753643654321,825,2004968
1753643655513,812,2005780
1753643656486,819,2006599
1753643657433,828,2007427
1753643658380,821,2008248
1753643659346,813,2009061
1753643659364,823,2009884
1753643660545,826,2010710
1753643661512,821,2011531
1753643662481,820,2012351
1753643663436,822,2013173
1753643663453,825,2013998
1753643664385,819,2014817
1753643665342,824,2015641
1753643666561,828,2016469
1753643667503,827,2017296
1753643668469,815,2018111
1753643668484,821,2018932
1753643669429,825,2019757
1753643670382,814,2020571
1753643671351,817,2021388
1753643672551,821,2022209
1753643673511,821,2023030
1753643673525,813,2023843
1753643674468,821,2024664
1753643675423,823,2025487
1753643676384,825,2026312
1753643677348,815,2027127
1753643677362,824,2027951
1753643678567,824,2028775
1753643679504,824,2029599
1753643680469,818,2030417
1753643681438,819,2031236
1753643682390,830,2032066
1753643682407,819,2032885
1753643683347,823,2033708
1753643684551,825,2034533
1753643685525,824,2035357
1753643686476,821,2036178
1753643687430,829,2037007
1753643687444,829,2037836
1753643688389,819,2038655
1753643689344,825,2039480
1753643690544,838,2040318
1753643691515,831,2041149
1753643691533,819,2041968
1753643692955,831,2042799
1753643693668,830,2043629
1753643694387,825,2044454
1753643695343,827,2045281
1753643696552,828,2046109
1753643696571,825,2046934
1753643697510,818,2047752
1753643698472,824,2048576
1753643699443,825,2049401
1753643700387,817,2050218
1753643701592,827,2051045
1753643701605,828,2051873
1753643702558,826,2052699
1753643703512,820,2053519
1753643704472,826,2054345
1753643705429,830,2055175
1753643706392,822,2055997
1753643706408,824,2056821
1753643707599,826,2057647
1753643708559,824,2058471
1753643709502,817,2059288
1753643710481,824,2060112
1753643710497,829,2060941
1753643711443,826,2061767
1753643712389,821,2062588
1753643713599,825,2063413
1753643714566,827,2064240
1753643715505,818,2065058
1753643715523,827,2065885
1753643716478,828,2066713
1753643717424,824,2067537
1753643718389,818,2068355
1753643719593,823,2069178
1753643720543,820,2069998
1753643720561,816,2070814
1753643721513,821,2071635
1753643722470,821,2072456
1753643723435,815,2073271
1753643724393,816,2074087
1753643724413,828,2074915
1753643725590,829,2075744
1753643726549,818,2076562
1753643727509,820,2077382
1753643728470,829,2078211
1753643729444,829,2079040
