timestamp, rr, since_start 

1751843753498,1152,10474
1751843753513,1168,11642
1751843753516,1126,12768
1751843753520,1148,13916
1751843754475,1131,15047
1751843755475,1086,16133
1751843756687,1108,17241
1751843757651,1130,18371
1751843758612,1109,19480
1751843760538,1153,20633
1751843761495,1149,21782
1751843762693,1118,22900
1751843763663,1132,24032
1751843764611,1118,25150
1751843765567,1105,26255
1751843766545,1134,27389
1751843768699,1150,28539
1751843769652,1138,29677
1751843770613,1192,30869
1751843771581,1188,32057
1751843772546,1157,33214
1751843773499,1180,34394
1751843775658,1160,35554
1751843776614,1116,36670
1751843777583,1131,37801
1751843778535,1119,38920
1751843779498,1086,40006
1751843780698,1125,41131
1751843781662,1133,42264
1751843782608,1120,43384
1751843784541,1127,44511
1751843785739,1079,45590
1751843786697,1065,46655
1751843787661,1058,47713
1751843788629,1018,48731
1751843789579,1011,49742
1751843790544,1011,50753
1751843791734,996,51749
1751843792702,1035,52784
1751843793657,1050,53834
1751843794612,1032,54866
1751843795580,1061,55927
1751843796535,1043,56970
1751843797732,1022,57992
1751843798691,1035,59027
1751843799661,1030,60057
1751843800623,981,61038
1751843801547,969,62007
1751843802504,952,62959
1751843803734,907,63866
1751843804698,914,64780
1751843805655,920,65700
1751843806619,929,66629
1751843807582,950,67579
1751843808537,987,68566
1751843809708,957,69523
1751843810702,967,70490
1751843811659,986,71476
1751843811678,975,72451
1751843812621,978,73429
1751843813583,978,74407
1751843814546,955,75362
1751843815730,949,76311
1751843816697,952,77263
1751843817662,926,78189
1751843818620,935,79124
1751843819573,945,80069
1751843820542,932,81001
1751843821732,928,81929
1751843822694,924,82853
1751843823665,914,83767
1751843824622,863,84630
1751843825583,841,85471
1751843825600,845,86316
1751843826780,844,87160
1751843827731,869,88029
1751843828696,893,88922
1751843829663,935,89857
1751843830631,966,90823
1751843831574,948,91771
1751843832787,988,92759
1751843833731,1000,93759
1751843834690,982,94741
1751843835662,968,95709
1751843836617,934,96643
1751843837575,871,97514
1751843837590,793,98307
1751843838783,801,99108
1751843839730,832,99940
1751843840696,880,100820
1751843841660,927,101747
1751843842618,929,102676
1751843843579,940,103616
1751843844773,973,104589
1751843845730,961,105550
1751843846693,979,106529
1751843847664,1000,107529
1751843848609,974,108503
1751843849577,969,109472
1751843849594,939,110411
1751843850778,904,111315
1751843851728,863,112178
1751843852695,828,113006
1751843853665,833,113839
1751843854618,852,114691
1751843855580,870,115561
1751843857013,932,116493
1751843857727,973,117466
1751843857747,966,118432
1751843858701,977,119409
1751843859655,1000,120409
1751843860630,1014,121423
1751843861570,988,122411
1751843862788,1009,123420
1751843863731,1005,124425
1751843864694,984,125409
1751843866618,1033,126442
1751843867580,1040,127482
1751843868782,1015,128497
1751843869728,1013,129510
1751843870699,993,130503
1751843871660,957,131460
1751843871679,943,132403
1751843872617,902,133305
1751843873830,911,134216
1751843874787,905,135121
1751843875727,923,136044
1751843876690,1028,137072
1751843877664,1073,138145
1751843878617,1090,139235
1751843879820,1072,140307
1751843880778,1043,141350
1751843881731,1013,142363
1751843882692,974,143337
1751843883656,930,144267
1751843884626,969,145236
1751843885822,991,146227
1751843886788,1009,147236
1751843887732,1037,148273
1751843888692,1037,149310
1751843889658,1064,150374
1751843890622,1037,151411
1751843892786,1052,152463
1751843893732,1074,153537
1751843894688,1097,154634
1751843895670,1102,155736
1751843896617,1115,156851
1751843897810,1096,157947
1751843898780,1097,159044
1751843899731,1077,160121
1751843900689,1014,161135
1751843901670,1031,162166
1751843902611,1014,163180
1751843904052,976,164156
1751843904781,947,165103
1751843905737,895,165998
1751843906691,905,166903
1751843907652,927,167830
1751843908617,938,168768
1751843909822,989,169757
1751843910787,1029,170786
1751843911731,1053,171839
1751843912687,1050,172889
1751843913660,1013,173902
1751843914620,1004,174906
1751843915832,988,175894
1751843916785,971,176865
1751843917732,971,177836
1751843918689,991,178827
1751843919649,1021,179848
1751843920850,1040,180888
1751843921807,1062,181950
1751843922771,1042,182992
1751843923728,959,183951
1751843924694,903,184854
1751843925663,875,185729
1751843926864,878,186607
1751843927828,905,187512
1751843928770,940,188452
1751843929731,993,189445
1751843930692,1051,190496
1751843931666,1077,191573
1751843932862,1099,192672
1751843933815,1111,193783
1751843934780,1110,194893
1751843935733,1064,195957
1751843936691,1046,197003
1751843937653,1078,198081
1751843938852,1127,199208
1751843939818,1146,200354
1751843941735,1152,201506
1751843942689,1174,202680
1751843943655,1163,203843
1751843944865,1125,204968
1751843945815,1114,206082
1751843946781,1116,207198
1751843947739,1089,208287
1751843948693,1060,209347
1751843951102,1062,210409
1751843951822,1081,211490
1751843952776,1075,212565
1751843953735,1056,213621
1751843954689,1052,214673
1751843955654,1050,215723
1751843956861,1056,216779
1751843957823,1041,217820
1751843958785,994,218814
1751843959738,956,219770
1751843960691,1001,220771
1751843961904,1047,221818
1751843962865,1074,222892
1751843963821,1061,223953
1751843964772,1011,224964
1751843965731,1036,226000
1751843966692,1073,227073
1751843967890,1105,228178
1751843968866,1125,229303
1751843970780,1135,230438
1751843971731,1119,231557
1751843972691,1171,232728
1751843973903,1224,233952
1751843974861,1224,235176
1751843975824,1213,236389
1751843977733,1204,237593
1751843978692,1192,238785
1751843979895,1161,239946
1751843980856,1120,241066
1751843981815,1158,242224
1751843982772,1152,243376
1751843984696,1135,244511
1751843985901,1077,245588
1751843986856,1136,246724
1751843987821,1134,247858
1751843988780,1138,248996
1751843989729,1154,250150
1751843990690,1162,251312
1751843992866,1114,252426
1751843993817,1114,253540
1751843994772,1108,254648
1751843995731,1082,255730
1751843996945,1087,256817
1751843997892,1086,257903
1751843998872,1076,258979
1751843999817,1048,260027
1751844000782,1046,261073
1751844001732,1002,262075
1751844003181,997,263072
1751844003904,953,264025
1751844004870,978,265003
1751844005811,1022,266025
1751844006785,1061,267086
1751844007736,1081,268167
1751844008943,1057,269224
1751844009890,1038,270262
1751844010856,1007,271269
1751844011829,930,272199
1751844012782,922,273121
1751844013731,918,274039
1751844014944,952,274991
1751844015910,988,275979
1751844016861,1017,276996
1751844017820,1035,278031
1751844018779,1022,279053
1751844019730,1020,280073
1751844020940,958,281031
1751844021902,945,281976
1751844022862,944,282920
1751844023817,943,283863
1751844024777,950,284813
1751844025731,1018,285831
1751844026939,1049,286880
1751844027897,1059,287939
1751844028859,1059,288998
1751844029815,1058,290056
1751844030782,1026,291082
1751844031731,957,292039
1751844032941,924,292963
1751844033910,944,293907
1751844034868,1000,294907
1751844035810,1060,295967
1751844036770,1060,297027
1751844037975,1080,298107
1751844038947,1059,299166
1751844039897,1075,300241
1751844040862,1081,301322
1751844042771,1080,302402
1751844043986,1056,303458
1751844044937,1067,304525
1751844045898,1066,305591
1751844046857,1040,306631
1751844047815,1054,307685
1751844048775,1028,308713
1751844049976,1039,309752
1751844050949,1039,310791
1751844051898,1025,311816
1751844052830,994,312810
1751844053812,1031,313841
1751844054783,1058,314899
1751844055990,1086,315985
1751844056950,1117,317102
1751844057900,1098,318200
1751844058856,1113,319313
1751844060781,1108,320421
1751844061977,1092,321513
1751844062944,1113,322626
1751844063902,1110,323736
1751844064854,1119,324855
1751844066053,1115,325970
1751844066778,1091,327061
1751844067978,1107,328168
1751844068935,1077,329245
1751844069898,1089,330334
1751844071824,1078,331412
1751844072779,1079,332491
1751844073986,1082,333573
1751844074939,1051,334624
1751844075894,1066,335690
1751844076857,1092,336782
1751844077828,1108,337890
1751844078785,1107,338997
1751844079981,1074,340071
1751844080941,1080,341151
1751844081896,1093,342244
1751844083825,1108,343352
1751844085028,1146,344498
1751844085976,1147,345645
1751844086943,1134,346779
1751844087897,1139,347918
1751844088873,1141,349059
1751844089828,1142,350201
1751844091025,1145,351346
1751844092935,1123,352469
1751844093911,1144,353613
1751844094870,1149,354762
1751844095813,1129,355891
1751844097024,1148,357039
1751844097972,1127,358166
1751844098940,1108,359274
1751844100856,1104,360378
1751844101811,1139,361517
1751844103012,1138,362655
1751844103987,1127,363782
1751844104938,1172,364954
1751844105910,1164,366118
1751844106857,1146,367264
1751844109031,1126,368390
1751844109978,1021,369411
1751844110945,944,370355
1751844110962,971,371326
1751844112862,1045,372371
1751844113819,1120,373491
1751844115013,1131,374622
1751844115971,1053,375675
1751844116940,1028,376703
1751844117906,1034,377737
1751844118861,1052,378789
1751844119819,1038,379827
1751844121002,1025,380852
1751844121982,1056,381908
1751844122945,1069,382977
1751844123900,1048,384025
1751844124872,1031,385056
1751844125827,1035,386091
1751844127025,1030,387121
1751844127974,993,388114
1751844128939,1013,389127
1751844129909,1039,390166
1751844130861,1054,391220
1751844132063,1062,392282
1751844133985,1066,393348
1751844134946,1091,394439
1751844135894,1056,395495
1751844136867,1093,396588
1751844138070,1105,397693
1751844139024,1080,398773
1751844139980,1092,399865
1751844140913,1075,400940
1751844141908,1087,402027
1751844142871,1111,403138
1751844144059,1075,404213
1751844145026,1061,405274
1751844145978,1035,406309
1751844147904,1036,407345
1751844148829,1048,408393
1751844150066,1054,409447
1751844151011,1071,410518
1751844151977,1125,411643
1751844152952,1132,412775
1751844153908,1112,413887
1751844154868,1094,414981
1751844156053,1055,416036
1751844157031,949,416985
1751844157973,875,417860
1751844158941,841,418701
1751844159901,827,419528
1751844160866,814,420342
1751844160884,823,421165
1751844162063,818,421983
1751844163020,821,422804
1751844163978,898,423702
1751844164940,980,424682
1751844165911,1041,425723
1751844166869,1091,426814
1751844168067,1119,427933
1751844169029,1117,429050
1751844169982,1120,430170
1751844170947,1130,431300
1751844172858,1138,432438
1751844174066,1130,433568
1751844175031,1118,434686
1751844175986,1132,435818
1751844176946,1141,436959
1751844177893,1130,438089
1751844179093,1163,439252
1751844181022,1161,440413
1751844181983,1136,441549
1751844182943,1147,442696
1751844183896,1116,443812
1751844185350,1113,444925
1751844186066,1105,446030
1751844187029,1067,447097
1751844187971,1059,448156
1751844188942,1035,449191
1751844189904,957,450148
1751844191096,939,451087
1751844192066,982,452069
1751844193024,1037,453106
1751844193978,1040,454146
1751844194940,1090,455236
1751844197093,1100,456336
1751844198074,1067,457403
1751844199017,1092,458495
1751844199985,1077,459572
1751844200947,1064,460636
1751844201906,1078,461714
1751844203094,1074,462788
1751844204057,1106,463894
1751844205020,1100,464994
1751844205987,1088,466082
1751844206940,1099,467181
1751844207905,1068,468249
1751844210053,1058,469307
1751844211024,1062,470369
1751844211985,1056,471425
1751844212952,1039,472464
1751844213909,1064,473528
1751844215094,1068,474596
1751844216068,1077,475673
1751844217030,1081,476754
1751844217975,1068,477822
1751844218935,1060,478882
1751844219909,1036,479918
1751844221101,1027,480945
1751844222052,1033,481978
1751844223018,1032,483010
1751844223987,1034,484044
1751844224939,1051,485095
1751844226132,1051,486146
1751844227107,1044,487190
1751844228066,1063,488253
1751844229980,1057,489310
1751844230941,1046,490356
1751844232135,1052,491408
1751844233098,1067,492475
1751844234058,1061,493536
1751844235028,1089,494625
1751844235986,1091,495716
1751844236949,1048,496764
1751844238134,1077,497841
1751844239102,1078,498919
1751844240052,1056,499975
1751844241019,1102,501077
1751844241978,1125,502202
1751844244135,1105,503307
1751844245109,1160,504467
1751844246056,1162,505629
1751844247014,1140,506769
1751844247974,1155,507924
1751844248948,1136,509060
1751844250138,1087,510147
1751844251107,1087,511234
1751844253018,1056,512290
1751844253984,1026,513316
1751844254932,1032,514348
1751844256136,1057,515405
1751844257103,1050,516455
1751844258064,1104,517559
1751844259032,1112,518671
1751844259987,1119,519790
1751844260947,1123,520913
1751844262135,1087,522000
1751844263111,1049,523049
1751844264066,1058,524107
1751844265022,1050,525157
1751844265980,1094,526251
1751844268135,1090,527341
1751844269111,1058,528399
1751844270068,1080,529479
1751844271496,1048,530527
1751844271982,1084,531611
1751844273174,1077,532688
1751844274134,1106,533794
1751844275106,1102,534896
1751844276062,1058,535954
1751844277017,1085,537039
1751844277970,1088,538127
1751844279174,1097,539224
1751844281104,1095,540319
1751844282060,1120,541439
1751844283015,1110,542549
1751844283989,1081,543630
1751844285175,1072,544702
1751844286150,1054,545756
1751844287093,1038,546794
1751844288060,1014,547808
1751844289026,1007,548815
1751844289993,1006,549821
1751844291177,1027,550848
1751844292144,1025,551873
1751844293106,1037,552910
1751844294073,1012,553922
1751844295019,1030,554952
1751844295981,1023,555975
1751844297177,1064,557039
1751844298137,1085,558124
1751844299106,1084,559208
