timestamp, rr, since_start 

1751217096808,1118,701707
1751217098013,1170,702877
1751217098973,1171,704048
1751217099933,1100,705148
1751217101856,1140,706288
1751217102809,1149,707437
1751217104012,1082,708519
1751217104966,1117,709636
1751217105933,1137,710773
1751217106894,1123,711896
1751217107852,1097,712993
1751217108809,1167,714160
1751217110966,1213,715373
1751217111932,1179,716552
1751217112892,1175,717727
1751217113850,1159,718886
1751217114813,1133,720019
1751217116014,1132,721151
1751217117932,1177,722328
1751217118894,1197,723525
1751217119849,1171,724696
1751217120807,1210,725906
1751217122013,1186,727092
1751217123932,1121,728213
1751217124887,1157,729370
1751217125853,1158,730528
1751217126815,1087,731615
1751217128014,1109,732724
1751217128966,1129,733853
1751217129932,1129,734982
1751217130888,1110,736092
1751217133054,1239,737331
1751217133984,1250,738581
1751217134978,1172,739753
1751217135926,1198,740951
1751217136888,1173,742124
1751217139055,1106,743230
1751217140013,1169,744399
1751217140968,1192,745591
1751217141933,1117,746708
1751217142889,1165,747873
1751217144088,1181,749054
1751217146010,1145,750199
1751217146970,1185,751384
1751217147930,1207,752591
1751217148891,1170,753761
1751217149855,1207,754968
1751217151046,1209,756177
1751217152966,1207,757384
1751217153929,1243,758627
1751217154887,1245,759872
1751217155852,1200,761072
1751217158005,1195,762267
1751217158971,1171,763438
1751217159935,1112,764550
1751217160891,1090,765640
1751217161847,1161,766801
1751217163052,1213,768014
1751217164011,1158,769172
1751217165929,1223,770395
1751217166887,1199,771594
1751217167850,1133,772727
1751217169052,1099,773826
1751217170006,1140,774966
1751217170965,1127,776093
1751217171929,1095,777188
1751217174090,1187,778375
1751217175049,1141,779516
1751217176004,1159,780675
1751217176967,1191,781866
1751217177934,1130,782996
1751217180089,1209,784205
1751217181057,1206,785411
1751217182011,1138,786549
1751217182977,1167,787716
1751217183927,1162,788878
1751217184888,1100,789978
1751217186091,1155,791133
1751217188010,1167,792300
1751217188972,1127,793427
1751217189928,1170,794597
1751217190894,1171,795768
1751217192089,1129,796897
1751217193051,1167,798064
1751217194966,1163,799227
1751217195930,1143,800370
1751217196889,1176,801546
1751217198093,1222,802768
1751217199046,1196,803964
1751217200973,1235,805199
1751217201934,1219,806418
1751217202890,1152,807570
1751217204096,1180,808750
1751217205047,1189,809939
1751217206014,1158,811097
1751217207929,1190,812287
1751217208895,1152,813439
1751217210089,1119,814558
1751217211056,1135,815693
1751217212009,1162,816855
1751217212975,1100,817955
1751217214409,1161,819116
1751217216096,1200,820316
1751217217051,1151,821467
1751217218011,1140,822607
1751217218970,1147,823754
1751217219937,1128,824882
1751217221131,1187,826069
1751217223053,1227,827296
1751217224019,1207,828503
1751217224967,1237,829740
1751217225931,1195,830935
1751217227135,1136,832071
1751217229052,1179,833250
1751217230002,1192,834442
1751217230967,1139,835581
1751217231928,1145,836726
1751217233364,1141,837867
1751217234086,1110,838977
1751217235042,1171,840148
1751217236968,1142,841290
1751217237924,1069,842359
1751217239137,1106,843465
1751217240088,1143,844608
1751217241047,1083,845691
1751217242015,1100,846791
1751217242973,1198,847989
1751217243931,1154,849143
1751217246085,1072,850215
1751217247052,1136,851351
1751217248012,1146,852497
1751217248974,1085,853582
1751217249933,1164,854746
1751217251130,1171,855917
1751217252096,1123,857040
1751217254007,1154,858194
1751217254976,1151,859345
1751217255931,1125,860470
1751217257129,1186,861656
1751217258094,1207,862863
1751217259054,1165,864028
1751217260973,1224,865252
1751217262178,1215,866467
1751217263130,1170,867637
1751217264096,1218,868855
1751217265048,1224,870079
1751217266970,1199,871278
1751217268173,1229,872507
1751217269133,1230,873737
1751217270092,1184,874921
1751217271051,1195,876116
1751217272976,1200,877316
1751217274173,1154,878470
1751217275128,1138,879608
1751217276091,1183,880791
1751217277054,1168,881959
1751217278010,1134,883093
1751217280174,1222,884315
1751217281133,1240,885555
1751217282089,1161,886716
1751217283051,1142,887858
1751217283985,1163,889021
1751217286180,1126,890147
1751217287125,1078,891225
1751217288094,1195,892420
1751217289050,1182,893602
1751217290015,1120,894722
1751217290973,1212,895934
1751217292169,1174,897108
1751217294093,1115,898223
