timestamp, rr, since_start 

1750604956652,859,7725
1750604956673,844,8569
1750604957604,827,9396
1750604958570,820,10216
1750604959530,774,10990
1750604960486,732,11722
1750604960502,797,12519
1750604961686,812,13331
1750604962650,861,14192
1750604963614,795,14987
1750604964572,780,15767
1750604964590,747,16514
1750604965532,790,17304
1750604966487,805,18109
1750604967676,802,18911
1750604968641,792,19703
1750604968649,785,20488
1750604969611,750,21238
1750604970560,769,22007
1750604971539,813,22820
1750604971556,763,23583
1750604972488,769,24352
1750604973690,806,25158
1750604974654,775,25933
1750604975620,754,26687
1750604975639,895,27582
1750604976562,772,28354
1750604977540,772,29126
1750604978479,754,29880
1750604979690,773,30653
1750604979706,801,31454
1750604980643,780,32234
1750604981612,729,32963
1750604982572,766,33729
1750604982591,773,34502
1750604983537,962,35464
1750604984731,758,36222
1750604985680,752,36974
1750604986651,814,37788
1750604986669,785,38573
1750604987601,790,39363
1750604988570,800,40163
1750604989526,800,40963
1750604990734,733,41696
1750604990751,763,42459
1750604991688,745,43204
1750604993601,750,43954
1750604994571,778,44732
1750604994588,784,45516
1750604995521,772,46288
1750604996723,738,47026
1750604997688,745,47771
1750604998645,863,48634
1750604998663,732,49366
1750604999604,787,50153
1750605000568,828,50981
1750605001538,740,51721
1750605001556,840,52561
1750605002735,780,53341
1750605003685,739,54080
1750605004652,764,54844
1750605005609,816,55660
1750605005649,794,56454
1750605006577,745,57199
1750605007539,778,57977
1750605008720,767,58744
1750605010647,730,59474
1750605011614,896,60370
1750605012577,893,61263
1750605013529,758,62021
1750605014722,770,62791
1750605014742,765,63556
1750605015683,818,64374
1750605016650,813,65187
1750605017607,805,65992
1750605017625,768,66760
1750605018563,753,67513
1750605019529,758,68271
1750605020727,735,69006
1750605020743,751,69757
1750605021696,777,70534
1750605023131,780,71314
1750605023618,756,72070
1750605024576,750,72820
1750605024595,738,73558
1750605025528,826,74384
1750605026721,828,75212
1750605027679,745,75957
1750605027689,701,76658
1750605028648,771,77429
1750605029612,803,78232
1750605030563,793,79025
1750605031761,805,79830
1750605031775,781,80611
1750605032720,743,81354
1750605033688,772,82126
1750605034648,756,82882
1750605036558,750,83632
1750605037765,800,84432
1750605038724,816,85248
1750605038744,795,86043
1750605039662,757,86800
1750605040648,750,87550
1750605041604,784,88334
1750605042568,783,89117
1750605042585,768,89885
1750605043760,811,90696
1750605044721,770,91466
1750605045682,823,92289
1750605046652,780,93069
1750605046673,746,93815
1750605047606,834,94649
1750605048574,747,95396
