sep=,
HRV ANALYSIS RESULTS - 17-Aug-2025 20:21:29
Kubios HRV Scientific Lite
4.2.0
released in June 2025

Analyzed by: Zach -  - 

File name: C:\Users\ZCooper\Documents\GitHub\longcovid\PCS22_CTRL_RR_clean.csv
Measurement date: xx/xx/xx xx:xx:xx
File type: asciiRR
Channel label: RR data
Data length: 00:11:59 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:06:34-00:11:34,
  Sample Analysis Type: Single sample
  Beat correction: Threshold (low)
  Beats total:                ,         251,
  Beats corrected:            ,           0,
  Beats corrected (%):        ,           0,
  Effective data length (s):  ,         300,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE

Results Overview              ,
  PNS index:                  ,      2.7241,            ,
  SNS index:                  ,     -1.5112,            ,
  Stress index:               ,      7.4006,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,   1191.9920,            ,
  SDNN (ms):                  ,     61.2933,            ,
  Mean HR (beats/min):        ,     50.3359,            ,
  SD HR (beats/min):          ,      2.6514,            ,
  Min HR (beats/min):         ,     46.5622,            ,
  Max HR (beats/min):         ,     54.4563,            ,
  RMSSD (ms):                 ,     90.3216,            ,
  NNxx (beats):               ,         178,            ,
  pNNxx (%):                  ,     71.2000,            ,
  SDANN (ms):                 ,         NaN,            ,
  SDNN index (ms):            ,         NaN,            ,
 Geometric parameters         ,
  RR tri index:               ,   11.409091,            ,
  TINN (ms):                  ,    238.0000,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.036667,    0.040000,
  LF (Hz):                    ,    0.130000,    0.150000,
  HF (Hz):                    ,    0.246667,    0.253333,
 Absolute powers              ,
  VLF (ms^2):                 ,     24.3406,     49.9024,
  LF (ms^2):                  ,    431.7471,    511.0947,
  HF (ms^2):                  ,   3177.1626,   2802.1684,
  VLF (log):                  ,      3.1921,      3.9101,
  LF (log):                   ,      6.0678,      6.2366,
  HF (log):                   ,      8.0637,      7.9381,
 Relative powers              ,
  VLF (%):                    ,      0.6698,      1.4836,
  LF (%):                     ,     11.8816,     15.1950,
  HF (%):                     ,     87.4351,     83.3095,
 Normalized powers            ,
  LF (n.u.):                  ,     11.9618,     15.4239,
  HF (n.u.):                  ,     88.0248,     84.5641,
 Total power (ms^2):          ,   3633.7371,   3363.5639,
 LF/HF ratio:                 ,      0.1359,      0.1824,


Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   63.995344,            ,
  SD2 (ms):                   ,   58.654374,            ,
  SD2/SD1 ratio:              ,    0.916541,            ,
 Approximate entropy (ApEn):  ,      0.9609,            ,
 Sample entropy (SampEn):     ,      1.5756,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.3375,            ,
  alpha 2:                    ,      0.0872,            ,


RR INTERVAL DATA and SPECTRUM ESTIMATES,
                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     394.615,       1.169,       0.000,      0.0079,       0.000,    595.6517,            ,            ,            ,
                              ,     395.890,       1.275,       0.003,      0.0876,       0.003,   1192.8893,            ,            ,            ,
                              ,     397.089,       1.199,       0.007,      1.3791,       0.007,   1197.6610,            ,            ,            ,
                              ,     398.171,       1.082,       0.010,     19.0657,       0.010,   1205.6613,            ,            ,            ,
                              ,     399.383,       1.212,       0.013,     60.8176,       0.013,   1216.9622,            ,            ,            ,
                              ,     400.595,       1.212,       0.017,    151.0464,       0.017,   1231.6661,            ,            ,            ,
